id,title,tags,views,engagement_rate,wpi_score,ocr_text_density,is_success
Kkh-fUabXHU,5 Seni Berpikir Jernih dengan Filosofi Stoik: Ajaran Marcus Aurelius & Epictetus #stoikisme #shorts,"['stoikisme', 'filosofi stoik', 'Marcus Aurelius', 'Epictetus', 'seni Berfikir jernih', 'cara hidup tenang', 'kontrol emosi stoik']",16486,0.03669780419750091,36.697804197500915,0,0
ayHjVqyZqLg,Cara terbaik untuk belajar berpikir kritis ll Jordan Peterson Sub Bahasa Indonesia,[],94687,0.0840453282921626,84.04532829216261,1,1
ViJOGJ6WHpk,Gimana cara ningkatin IQ rendah? Emang bisa? Ternyata… #shorts,[],889827,0.08371964438031212,83.71964438031212,1,1
-Rd28e4SaVk,Mind map ideas!#shorts #study,[],2353770,0.028087281255177864,28.087281255177864,0,0
xCyjFipytRE,Mind Mapping | Teaching Strategies #3,"['teaching strategies', 'assessment', 'instruction', 'mind mapping', 'mind map', 'teacher', 'lesson plan', 'classroom', 'student', 'formative assessment', 'differentiation', 'flipped classroom', 'google educator', 'learning styles', 'school', 'standardized testing', 'teacher interview', 'brainstorming', 'kwl', 'jigsaw', 'marzano', 'classroom management', 'esl', 'ell', 'special education', 'curriculum', 'learning', 'grade', 'science', 'math', 'english', 'mind maps']",739455,0.008285832133125072,8.285832133125071,0,0
Y0mRjDBHiok,Turn PDFs into mind maps 🤯🧠 #ai #productivitytool,[],110263,0.016950382267850502,16.950382267850504,0,0
Elkd8D9stbQ,What is Mind Mapping | Explained in 2 min,"['mind mapping definition', 'mind mapping explained', 'mind mapping sample', 'mind mapping example', 'mind mapping meaning', 'what is mind mapping', 'wat is meant by mind mapping', 'what are the benefits of mind mapping', 'who uses a mind map', 'time management', 'productivity', 'time management apps', 'time management and productivity', 'time management skills', 'time management tips', 'productivity apps']",336192,0.01332571863696935,13.32571863696935,1,0
vArfzsC-2hM,Mind mapping ideas #nartdiary #shorts #ytshorts,"['mind map', 'mind map ideas', 'art', 'drawing', 'shorts', 'yt shorts']",542271,0.012884701560658785,12.884701560658785,0,0
BVCrHIrxcAo,📝🧠Give using sticky notes a try for creating mind maps! #shorts,[],3310293,0.03728703169175659,37.28703169175659,0,0
zKiKsUoiUnM,Generate mind map for you in seconds #productivity #mindmap #aitools #edrawmind #edrawmindv12,[],188069,0.029701864741132244,29.701864741132244,0,0
iK4lTC1thzw,Mind Map💛🤎| For Students | #shorts #youtubeshorts #mindmaps  @UPScREATION,[],146940,0.014801959983666802,14.801959983666803,0,0
oY4sUQzXJ1g,Step by Step directions for creating a mind map,"['Step by Step directions for creating a mind map', 'mind map', 'how to study', 'mind maps', 'school notes', 'study for tests', 'study challenge', 'study skills', 'good student', 'mind mapping', 'mindmapping', 'simple mind map', 'how to mind map', 'brainstorming', 'study tips for tests', 'study hacks for tests', 'how to study for tests in high school']",491049,0.006084932460915305,6.084932460915305,0,0
Pk6Vu0pYkAQ,Why students make this common mind map mistake,"['justin sung', 'dr justin sung', 'studying']",247500,0.03322020202020202,33.22020202020202,1,0
h-QYlHTQT4E,Most self taught programmer FAIL to get programming jobs…,[],111009,0.05133817978722446,51.338179787224455,0,0
ir6JmEnOpOI,The Self-Learning Journey,[],7518,0.05693003458366587,56.93003458366587,0,1
naRXTk5E6pM,"ElonMusk on Schooling, Self Education, or Practical Experience - Lex Fridman","['Business', 'business empire', 'elonmusk', 'inspiration', 'elon musk interview', 'elon musk motivation', 'business advice', 'elon musk advice', 'lex fridman', 'elon musk on education']",17510,0.060137064534551685,60.13706453455168,1,1
R_njM5piF4U,Day 1 of learning without college 🚫 #selfeducation #selflearning,[],6025,0.042821576763485476,42.821576763485474,0,0
aPv9tjRdgmQ,Self-teach Mathematics: Autodidact Style,[],100558,0.08203225998925993,82.03225998925993,0,1
hmHe2y12alI,"No School, No Degree: How Self-Learning Built My Legacy and Career #NoDegreeSuccess#SelfLearning",['no school success'],947,0.048574445617740235,48.57444561774023,0,0
0MPk1Ca-zQA,Self-study or Online Classes? What should we do...✨🧿 #motivation #study #consistency #shorts #viral,[],1738531,7.017418728800349e-05,0.0701741872880035,1,0
Ngn5ZMZPN6Q,Self-Learning #asmr #selflearning #learning #selfeducation #lifelonglearning #study,[],42795,0.06734431592475756,67.34431592475757,0,1
aWX5FW_bnTo,The Power of Self-Learning - Elon Musk's Inspirational Insights #Selflearning  #UnlockYourPotential,"['#Motivation', '#Success', '#Mindset', '#MoneyGoals', '#WealthBuilding', '#Hustle', '#FinancialFreedom', '#GoalSetting', '#EntrepreneurLife', '#BusinessSuccess', '#Determination', '#WealthMindset', '#LifeGoals', '#SuccessJourney', '#FinancialSuccess', '#GrowthMindset', '#SuccessDriven', '#Visionary', '#Passion', '#HardWorkPaysOff', '#Opportunity', '#MindOverMatter', '#ChaseYourDreams', '#WealthCreation', '#SuccessTips', '#MoneyMatters', '#ProductiveMindset', '#WinningMentality', '#InvestInYourself', '#LimitlessPotential #ReachForTheStars', '#SuccessMindset', '#PathToSuccess']",3704,0.04049676025917927,40.49676025917927,0,0
Cili5VNtbfE,Luke Belmar - The Art Of Self Learning,"['How To Break The Algorithm | By Luke Belmar', 'Luke Belmar', 'luke belmar capital club', 'nate belmar', 'capital club review', 'luke belmar motivation', 'luke belmar podcast', 'how to break the algorithm', 'instagram algorithm', 'youtube algorithm', 'tiktok algorithm', 'luke belmar books', 'Luke Belmar Glitch Meetup', 'Luke Belmar - Top Crypto Trends', 'lukebelmarcommunity', 'luke belmar tv', 'lukebelmar_tv', 'luke belmar dataset', 'Luke Belmar On $TRUMP', 'Luke Belmar - The Art Of Self Learning']",10008,0.05845323741007194,58.45323741007194,0,1
G7F5doD0BBM,Neuroscientist Gives 5 Tips for a Healthier Brain #neuroscience #brainhealth #healthtips #uofuhealth,[],2134,0.039831302717900655,39.831302717900655,0,0
9IzAl6YYCl0,Top Brain Foods for brain health,"['brain foods', 'brain health', 'neuronutrition']",3012171,0.05570268089029474,55.70268089029474,0,1
r45f0djlREk,5 tips for preserving neuroplasticity #neuroscience #brainhealth #mentalhealth #ageing,[],1822,0.0801317233809001,80.1317233809001,0,1
AUN5yPqnOYA,3 Tips to Control Anger according to Behavioral Science & Neuroscience | Budge Podcast,[],1160,0.025,25.0,0,0
X-YpREg0LEk,Burn Body Fat Fast: Neuroscientist's Tips #neuroscience #shorts,"['neuroscience', 'neuroscientist', 'andrew huberman', 'neuroscientist andrew huberman', 'science', 'huberman lab', 'andrew huberman dopamine', 'neuroscience shorts', 'andrew huberman shorts']",1971,0.033992897006595635,33.99289700659563,0,0
PT_TFIl3gpw,5 Neuroscience Tips To Help You Focus #shorts #healing #psychotherapycentral,[],103,0.04854368932038835,48.543689320388346,0,0
0tt4kzIKo0U,Neuroscience Tips to Optimize Mental Energy Daily #shorts  #mentalenergy,"['productivity', 'efficiency', 'brain fuel management', 'neuroscience tips', 'mental energy optimization', 'cognitive fatigue prevention', 'brain productivity hacks', 'George Haymaker neuroscience', 'focus techniques', 'multitasking effects on brain', 'mental energy conservation', 'brain performance tips', 'prefrontal cortex function', 'mental efficiency strategies', 'brain health optimization', 'neuroscience for productivity', 'daily cognitive performance']",238,0.008403361344537815,8.403361344537815,0,0
nyC23s19cv8,3 tips on how to have more charisma | @emonthebrain  #health #neuroscience #shorts #meditation,[],1855,0.06037735849056604,60.37735849056604,0,1
M_FW4QrD_88,Inclusivity & Accessibility Tips for Neuroscience. Ep3: Heather Macpherson,"['neuroscience', 'disability', 'disabilities', 'neuroscientists', 'scientists', 'tips', 'inclusive', 'accessibility', 'diversity', 'inclusion', 'recommendations', 'anxiety', '#InclusivityMatters', 'treatment', 'medication', 'autism', 'bipolar disorder']",418,0.0430622009569378,43.0622009569378,0,0
2lmfSSpPM8A,Break An Addiction With This One Method | Andrew Huberman | Anna Lembke #neuroscience,"['andrew huberman', 'anna lembke', 'neuroscience']",85986,0.041809131719117064,41.80913171911706,0,0
G0nE3QbCHoo,How to Make the Right Decision Every Time #Decision,"['Sadhguru', 'sadhguru 2020', 'wisdom', 'sadhguru interview', 'sadhguru quotes', 'sadhguru meditation', 'sadguru speech in english', 'sadhguru latest', 'sadhguru videos', 'sadhguru jaggi vasudev', 'sadguru', 'sadguru speeches', 'satguru', 'sadhguru english', '#sadhguru', 'guru', 'spiritual master', 'indian yogi', 'sadhguru 2021', 'sadhguru 2022', 'sadhguru 2023', 'sad guru']",104166,0.07514928095539812,75.14928095539813,0,1
3-ahNeWAGvE,How to Make a Decision,"['the school of life', 'schooloflife', 'education', 'relationships', 'alain de botton', 'philosophy', 'talk', 'self', 'improvement', 'big questions', 'love', 'wellness', 'mindfullness', 'psychology', 'how', 'to', 'hack', 'decision-making', 'life choices', 'uncertainty', 'fear of the unknown', 'risk-taking', 'self-doubt', 'overthinking', 'procrastination', 'happiness', 'fulfillment', 'personal growth', 'emotional intelligence', 'mental health', 'mindfulness', 'meditation', 'therapy', 'healing', 'self-care', 'resilience', 'confidence', 'motivation', 'inspiration', 'hope', 'optimism', 'future', 'potential']",195668,0.04011386634503342,40.11386634503342,1,0
QlmEfeC1DO4,Innoventure Jr: Making Decisions,"['decision making', 'making decisions', 'decisions', 'kids', 'youth entrepreneurship', 'entrepreneurship', 'kid learning', 'elementary school', 'arrowhead', 'innoventure', 'innoventure Jr', 'nmsu', 'soft skills', 'softskills', 'education', 'learning', 'kid', 'k-5', 'elementary']",115661,0.004098183484493477,4.098183484493477,0,0
HtBV5VmSgrY,The Importance of Decision Making,[],152397,0.05120835711989081,51.208357119890806,0,0
d53AFjxT5hQ,The 7 step decision making process | Decision making model | Lauren Kress,"['decision making model', 'decision making models', '7 step decision making process', '7 step decision making', '7 step in decision making process', '7 step decision making model', '7 steps in the decision making process', '7 steps in decision making', '7 steps in decision making process', '7 steps of decision making', 'decision making', 'rational decision making model', 'lauren kress', 'problem solving', 'decision making process', 'types of decisions', 'define the problem']",178521,0.006167341657284017,6.167341657284017,1,0
_bctmXiPsSU,Making a hard decision? WATCH THIS | Dr. Ellen Langer,[],4390087,0.053529690869452015,53.52969086945202,0,1
A2CSrIdiiac,What Would YOU Do? (Football Decision Making),[],71213,0.04032971508011178,40.32971508011178,0,0
n0uwTBrgqxI,Ethical Decision Making,"['ethics', 'decision making', 'tough decisions', 'how to', 'how to make a decision', 'what is ethics', 'choice', 'hard choices', 'decision-making', 'dilemma', 'dr matt beard', 'the ethics centre']",346342,0.005367526895380867,5.367526895380867,0,0
dXHuyP2d02M,Tips Decision making dari TLID Widy,"['MPL Indonesia Season 14', 'Reaksi Streamer', 'MPLID', 'MLBBCREATORCAMP', 'REACTION', 'REAKSI']",3716,0.02395048439181916,23.950484391819163,1,0
BttsgV5eSD4,Decision Making | Jim Rohn.,[],22223,0.06772262970796022,67.72262970796022,0,1
qTSPKicXnE0,Belajar cepat🤓🤣🤣 #yutubeshorts,[],14953242,0.014817121263736653,14.817121263736652,0,0
MXDXp8uL7Ls,TIPS SUPAYA GA LUPA APA YANG KITA BACA,[],183851,0.05495754714415478,54.95754714415478,0,1
VfYqmFvlCSQ,Cara mencatat materi di sekolah agar lebih efektif,[],816044,0.09796285494409615,97.96285494409615,0,1
Zc787B-W59M,PROF STELLA CHRISTIE : CARA BELAJAR AGAR PENGETAHUAN TETAP MELEKAT DI MEMORI ‼️,[],1012675,0.04233836127089145,42.338361270891454,0,0
TsjVZyfPorU,TRIK CEPAT PERKALIAN 12 TANPA MENGHAFAL | BELAJAR MATEMATIKA #matematika #math #belajarmatematika,[],2090581,0.012025843533448358,12.025843533448358,1,0
OA5inggJvGA,Belajar cepat🤣🤣🤣 #yutubeshorts,[],24529804,0.01211175596837219,12.11175596837219,0,0
m5icE6lfpRk,Berhitung cepat dengan jari | hitung cepat.,[],991767,0.007635866085481772,7.635866085481772,0,0
urVVDo8sA9s,TRIK CEPAT PERKALIAN 7 | BELAJAR MATEMATIKA #matematika #math #belajarmatematika,[],484345,0.00981325294986012,9.813252949860122,1,0
i5xgNoXwbg0,TUTORIAL BELAJAR AMBIL CEPAT ⁉️🤣@LeoNataFamily #shorts #funny #dubbing,[],2422114,0.012599324391832919,12.59932439183292,0,0
LtWfA0OvUBg,TRIK CEPAT PERKALIAN #shorts #trikcepatmatematika,"['trik cepat perkalian', 'trik cepat perkalian matematika', 'yrik perkalian', 'multiplication trick', 'matematika', 'mathematics', 'Math Trick', 'maths', 'minibook29']",754733,0.009941263996671671,9.94126399667167,0,0
MBdq6UjkJM8,Mungkin Ini Solusi dari Masalah Yang Sedang Kamu Hadapi - Ustadz Adi Hidayat,[],73341,0.0629116046958727,62.911604695872704,0,1
FG-Wo7Z0NWU,Problem solving mindset,[],316675,0.099010026051946,99.010026051946,1,1
gvpLfI1lbH0,Hal genius di Jepang yang memecahkan masalah sehari-hari ‼️,"['winter in japan', 'japan sandbox', 'sandbox in japan', 'pasir jepang', 'japanese sand', 'sand for winter in japan', 'pasir untuk salju', 'botol susu jepang', 'botol susu cerita jepang', 'botol susu manga jepang', 'milk bottle in japan', 'japanese milk bottle', 'milk bottle inovation', 'japanese milk', 'botol susu', 'milk manga', 'seki milk', 'seki milk bottle', 'manga milk bottle']",1446620,0.013321397464434337,13.321397464434337,0,0
avix-z6Nq0s,Solusi dari Semua Masalah. #manusia,[],545047,0.02507306709329654,25.07306709329654,0,0
kYUm8T-kmiQ,solusi cerdas memecahkan masalah ‼️,[],47135,0.022297655669884373,22.297655669884374,0,0
JAdTjHsOid0,Penyelesaian Masalah Umum / Good Problem Solving,[],506090,0.00872572072161078,8.72572072161078,0,0
iRAQoBWEklU,Cara Menghadapi Masalah | Ps. Philip Mantofa,[],33961,0.07558670239392244,75.58670239392244,0,1
2gPIwQGWln0,pemecahan masalah #bermainsambilbelajar #anakpaud #sensoryplay #gurupaudceria,[],5907,0.005078720162519045,5.078720162519045,0,0
evO0M2uhxLQ,Solusi Dari Setiap Masalah Yang Kita Terima - Ust Adi Hidayat #Shorts #uah #problem #ujianhidup,"['uah', 'ustadz adi hidayat', 'kajian ustadz adi hidayat', 'ustadz adi', 'Ustadz Adi Hidayat', 'video', 'pendek', 'short', 'islam', 'ust adi hidayat', 'ISLAM VIDEO', 'ISLAM', 'adi hidayat', 'adi hidayat official', '#islam', 'status whats up ust adi', 'adi hidayat 2022', 'audio dakwah adi hidayat', 'masalah hidup', 'solusi', 'ujian']",130396,0.04921163225865824,49.21163225865824,0,0
kG-H8DMovdQ,"cara menyelesaikan masalah, kamu harus tahu #psikologi #problemsolving #inspirasistory","['cara menyelesaikan masalah', 'cara mengatasi masalah sendiri', 'cara menyelesaikan masalah sendiri', 'problem solving', 'belajar problem solving', 'pelajaran problem solving', 'psikologi kepribadian', 'fakta psikologi', 'fakta unik psikologi', 'cara agar terhindar dari masalah', 'cara terhindar dari masalah', 'cara menyikapi masalah', 'cara keluar dari masalah', 'cara menjadi diri sendiri', 'cara mengetahui diri sendiri']",5447,0.027721681659629155,27.721681659629155,1,0
_Xk_wUG3OxQ,Cara jadi orang genius,[],522184,0.07698435800407519,76.98435800407519,0,1
ViJOGJ6WHpk,Gimana cara ningkatin IQ rendah? Emang bisa? Ternyata… #shorts,[],889827,0.08371964438031212,83.71964438031212,1,1
BbknnYkGKLY,Cara BERPIKIR KRITIS Biar Nggak Gampang Dibodohi!,[],187428,0.05419147619352498,54.191476193524984,1,1
beoyVZAvl8o,"Teknik Mencerdaskan Otak Dan Mempercepat Daya Tangkap Otak Adalah ""Fokus""",[],458964,0.06687670492674806,66.87670492674806,0,1
GCQPdtOU2zI,"Jadi, kamu yang mana? Pintar, cerdas atau bijak?","['merry riana', 'shorts', 'motivasi merry', 'spoken word', 'merry story', 'jadi artinya', 'inspirasi', 'inspiration', 'motivation', 'kata bijak', 'kata motivasi', 'friendsofmerryriana', 'merry riana motivasi', 'pintar', 'bijak', 'cerdas']",1027358,0.02203418866646291,22.03418866646291,0,0
c4Qakbcd1WU,Tanda kalau otak kamu 10x lebih jenius,[],2051516,0.051979609225567824,51.97960922556783,0,0
Zc787B-W59M,PROF STELLA CHRISTIE : CARA BELAJAR AGAR PENGETAHUAN TETAP MELEKAT DI MEMORI ‼️,[],1012675,0.04233836127089145,42.338361270891454,0,0
qMrr_YagZKE,ciri ciri orang cerdas kamu harus tahu #cerdas #berpikirpositif #inspirasistory,"['ciri ciri orang cerdas', 'ciri ciri orang pintar', 'ciri orang cerdas', 'ciri orang pintar', 'tanda orang cerdas', 'tanda orang pintar', 'cara menjadi lebih cerdas', 'cara menjadi lebih pintar', 'cara agar mudah belajar', 'cara agar menjadi lebih baik', 'cara menjadi lebih baik', 'fakta orang cerdas', 'fakta tentang orang cerdas', 'fakta psikologi orang cerdas', 'cara menaikkan iq', 'cara mengetahui iq kita', 'apakah iq bisa naik']",156784,0.030985304622920706,30.985304622920708,1,0
uhg4uysMVtM,Cara Cepat Jadi Orang Pintar #raymondchin #pintar #bodoh #iq #limitingbelief #fixedmindset,[],163498,0.12044184026715923,120.44184026715924,0,1
uuJT26WwYUA,Doa Agar Otak Cerdas dan Kuat Hafalan,"['doa agar anak cerdas otaknya', 'amalan agar otak cerdas dan kuat hafalan', 'Doa Agar Otak Cerdas dan Kuat Hafalan']",398862,0.012144551248301418,12.144551248301418,1,0
zO7G2mD0yUM,9 tips dan cara merubah diri menjadi lebih baik #shortvideo #shorts #tips #cara #merubah #lebihbaik,[],216219,0.013481701423094178,13.481701423094178,0,0
f_m6Uosdtwc,cara mengubah pola pikir lebih produktif Afirmasi Harian | motivasi hidup sukses,"['#shorts', '#youtubeshorts', '#motivationquote', '#jayshetty', 'robertkiyosaki', 'kekuatan afirmasi', 'afirmasi motivasi']",129,0.046511627906976744,46.51162790697674,0,0
i4NxFKNVyug,Pengen Produktif? Jangan Bangun Jam 5 Pagi,[],21110,0.07456181904310753,74.56181904310753,1,1
snYHG46YZKI,waktu produktif bersama orang dengan pola pikir matang mampu memberika  afirmasi positif buat kita,[],132,0.0,0.0,0,0
iRVlfvk8fnQ,Produktif vs Toxic Produktif — Lu Masuk yang Mana?,"['#produktivitas', '#motivasisingkat', '#prokrastinasi', '#nundakerjaan', '#kenapasukanunda', '#videomotivasi', '#videoinspiratif', '#motivasiharian']",1608,0.021144278606965175,21.144278606965177,0,0
oF1vmUW4FjM,"Mindset yang positif, hidup jadi produktif #onepunchman #run #motivation #transformation #discipline",[],2864,0.0178072625698324,17.8072625698324,0,0
OFm0M4fyCzc,Kenapa engga ada yang kasi tau lebih awal?🥹 #produktif #mindset #selfimprovment #selfdevelopment,[],664,0.03162650602409638,31.626506024096383,1,0
15o0FI9MKw8,Ubah pola pikir supaya produktif #shorts,[],583,0.012006861063464836,12.006861063464836,0,0
BoJkb-nOr0s,5 CARA MENENANGKAN HATI DAN PIKIRAN YANG TAK KARUAN || Gas Saja Bro,"['Entrepreneur Mindset', 'Mindset', 'Entrepreneur', 'entrepreneurmindset', 'entrepreneur indonesia']",83735,0.014163730817459844,14.163730817459845,1,0
iIqnGyCXg-o,Ketika Anda Bingung Dengan Tujuan Hidup Anda.,"['youtube shorts', 'shorts', 'motivasi', 'inspirasi', 'merry riana shorts', 'suka', 'bisa', 'terbawa arus', 'kesempatan', 'cara', 'youtuber', 'pilot', 'sukses', 'investor', 'start up', 'motivator', 'contoh orang sukses', 'bidang', 'banyak cara', 'nggak bisa', 'bingung']",73218,0.044360676336420005,44.360676336420006,0,0
_fOtj_y-B6U,7 Cara Mengatasi Gangguan Kecemasan yang Mudah Dilakukan,"['cemas', 'takut', 'stress', 'yuksehatyuk', 'ysy', 'kesehatan', 'sehat', 'healthy', 'health', 'tips', 'tipssehat', 'solusisehat', 'sehatalami', 'hidupsehat', 'infokesehatan']",153647,0.008044413493267033,8.044413493267033,0,0
i77e3_yhLJU,Cara mengatasi hati yang tidak tenang #shorts #drzaidulakbar #tipssehat #motivasiislam,['#shorts #drzaidulakbar #motivasiislam #feedshorts'],99093,0.022988505747126436,22.988505747126435,1,0
WkSCOgZXSpk,Benarkah Pikiran dan Perasaan Tak Bisa Sejalan?,"['kok', 'bisa', 'kokbisa', 'kokbisa?', 'bisa?', 'indonesia', 'animasi', 'lucu', 'kocak', 'edukasi', 'belajar', 'hiburan', 'menghibur', 'entertainment', 'informatif', 'wawasan', 'sains', 'teknologi', 'technology', 'science']",529469,0.05503816087438547,55.03816087438547,1,1
0dG4qlg-xas,DEPRESI??? Ini Gejala dan Tanda-tandanya...,[],128712,0.013153396730685562,13.153396730685563,1,0
4Od9RAmrncE,"Yuk, Kenali 10 Tanda Depresi!","['aplikasi', 'tanya dokter', 'alodokter', 'dokter', 'chat dokter', 'tanda', 'gejala', 'depresi', 'sedih', 'berkepanjangan', 'mental', 'health', 'kesehatan', 'jiwa', 'rohani', 'batin', 'gangguan', 'penyakit', 'psikolog', 'psikiater']",286760,0.023294741247035847,23.294741247035848,1,0
6FOedvpidN4,"kalau sedang gelisah, cemas berlebihan,baca ini dengan penuh keyakinan. ##motivation#shorts",[],238323,0.01809728813417085,18.09728813417085,0,0
4_W2tLtv-4Q,"Ingin TENANG menghadapi MASALAH, tanamkan PRINSIP ini?? | Ustadz Adi Hidayat","['ceramah ustadz adi hidayat', 'ceramah ustadz adi hidayat official', 'ustadz adi hidayat', 'ustadz adi hidayat terbaru', 'solusi dari masalah', 'ibu rumah tangga', 'ceramah singkat', 'masalah masa depan', 'masalah ati', 'masalah yang kuhadapi', 'masalah yang mengeruh perasaan yang rapuh', 'masalah yang datang bertubi tubi', 'dekati allah', 'hidup sulit', 'hidup susah', 'sulit', 'susah', 'prinsip dalam hidup', 'cara menyelesaikan masalah', 'tenang menghadapi masalah', 'hati tenang ketika ada masalah']",40934,0.03161186299897396,31.611862998973958,0,0
m7zL06k3PJI,"Saat Vertigo Menyerang, Ini Yang Perlu Kamu Lakukan!","['aplikasi', 'tanya dokter', 'alodokter', 'dokter', 'chat dokter', 'pusing', 'sakit', 'kepala', 'berputar', 'putar', 'vertigo', 'seimbang', 'tidak', 'ketidakseimbangan', 'mual']",1447845,0.012390829128808678,12.390829128808678,0,0
x2V2f-ouTv0,Kenapa Kita Gugup Kalau Ngomong di Depan Umum?,"['kok', 'bisa', 'kokbisa', 'kokbisa?', 'bisa?', 'indonesia', 'animasi', 'lucu', 'kocak', 'edukasi', 'belajar', 'hiburan', 'menghibur', 'entertainment', 'informatif', 'wawasan', 'sains', 'teknologi', 'technology', 'science']",2706731,0.04687388587931346,46.87388587931346,1,0
tQR8x9JHje8,Merasa rendah diri dan kurang percaya diri? Dengarkan ini!,"['belajar', 'kata bijak', 'kehidupan', 'merry riana', 'merry riana motivasi', 'merry riana shorts', 'motivasi hidup sukses', 'motivasi merry riana', 'shorts', 'video inspirasi', 'video merry riana', 'video motivasi', 'youtube shorts', 'rendah diri', 'kurang percaya diri', 'kecewa', 'terluka', 'tidak percaya diri', 'menjadi seperti orang lain', 'tidak berharga', 'lebih baik dari kita', 'lebih baik', 'depresi', 'kedewasaan diri', 'motivasi', 'memperbaiki diri', 'jadikan motivasi', 'membandingkan diri', 'cara untuk hidup bahagia']",247742,0.06421599890208361,64.21599890208361,0,1
uFTy4FI_DQs,Cara Menahan Perasaan Terhadap Seseorang - Ustadz Felix Siauw,"['perasaan hati seorang wanita', 'perasaan hatiku', 'perasaan hati wanita', 'perasaan hati hanan attaki', 'perasaan hati berbunga bunga', 'hati dan perasaan ini', 'dirimu menghantui perasaan hati', 'felix siauw cinta', 'felix siauw tentang cinta', 'ustadz felix siauw cinta dan nafsu', 'felix siauw cinta dan nafsu', 'felix siauw cinta quran', 'cinta ustadz felix siauw']",191693,0.027825742202375672,27.82574220237567,1,0
20U8p6WQBjQ,"Cara Alami Atasi Stroke dengan Bumbu Dapur yang Jarang Diketahui, Termasuk Bawang Putih & Ketumbar","['TRIBUN-VIDEO.COM', 'TRIBUNNEWS.COM', 'TRIBUNHEALTH.COM', 'HEALTH', 'SEHAT']",232943,0.009242604413955345,9.242604413955345,1,0
aAuUVn-3cZ4,"Insomnia atau Susah Tidur - Kenali Gejala, Penyebab, dan Pencegahannya | Kata Dokter","['vdvc health', 'hidup sehat', 'kesehatan', 'tanya dokter', 'lifestyleone', 'fakta dan mitos', 'penyakit', 'tips sehat', 'solusi penyakit', 'insomnia', 'susah tidur', 'obat insomnia', 'obat susah tidur', 'sulit tidur', 'waktu tidur ideal', 'VDVC', 'dr. haekal anshari', 'tips cegah insomnia']",265806,0.010187881387177114,10.187881387177114,1,0
f-57Jv8Nftc,Tips Relationship Halodoc Eps. 4 - Tips Menghadapi Pasangan Manipulatif,"['aplikasi', 'aplikasi kesehatan', 'Pasangan manipulatif', 'pacar manipulatif', 'pacar pengertian', 'pacar emosian', 'pasangan yang sehat', 'kesehatan mental', 'pacaran sehat', 'pasangan tidak sehat', 'hubungan toxic', 'hubungan tidak sehat', 'chat dengan dokter', 'toko kesehatan', 'buat janji rs', 'janji medis', 'tips menghadapi pasangan manipulatif', 'tips relationship halodoc', 'pasangan', 'hubungan', 'relationship', 'menghadapi pasangan manipulatif', 'manipulatif', 'pasangan manipulatif', 'gaslighting', 'pasangan toxic']",87039,0.012890773101713025,12.890773101713025,1,0
cA_VZUXGIgk,4 Jenis Makanan Penyebab Vertigo Kambuh | Hidup Sehat tvOne,"['tvone', 'berita', 'viral', 'trending', 'Talkshow', 'Hidup Sehat', 'Hidup Sehat tvOne', 'Ayo Hidup Sehat', 'Info Kesehatan', 'Berita Kesehatan', 'Health Update', 'lifestyleOne', 'Info Penyakit', 'Obat Penyakit', 'Obat Ampuh', 'Obat Alami', 'Obat Herbal', 'Terapi Kesehatan', 'Dokter', 'Kata Dokter', 'Health News', 'Obat Alternatif', 'Dokter Spesialis', 'Penyakit Dalam', 'tv One']",635107,0.002818422722470387,2.818422722470387,1,0
M9T8knv5Z40,"Vertigo Bikin Pusing 7 Keliling, Ini Pertolongan Pertamanya! | Kata Dokter","['vdvc health', 'hidup sehat', 'tvonenews', 'tvone', 'kata dokter', 'kesehatan', 'tanya dokter', 'tanya dokter plus', 'lifestyleone', 'fakta dan mitos', 'penyakit', 'tips sehat', 'tvonenews.com']",192875,0.006434219053791316,6.434219053791316,1,0
HiI-d9Ci2qM,"pikiran linglung,bingung dan ga fokus #cemasberlebihan #anxietydisorder #anxiety #psikosomatik","['pikiran linglung ga fokus', 'asam lambung gerd anxiety psikosomatis']",2847,0.02247980330172111,22.47980330172111,0,0
Blz0EMNzQw8,3 TANDA MENTAL KAMU LEMAH | Motivasi Merry | Merry Riana,"['merry riana', 'merry riana motivasi', 'video motivasi', 'video inspirasi', 'motivasi kehidupan', 'motivasi hidup sukses', 'video inspirasi kehidupan', 'video merry riana', 'kata bijak', 'kata mutiara', 'video motivasi hidup', 'life quotes', 'inspirasi kehidupan', 'motivasi untuk bangkit', 'motivasi hidup', 'inspirasi', 'kisah inspirasi', 'motivasi merry', 'tanda mental lemah', 'ciri ciri orang mental kuat', 'ciri ciri orang mental lemah', 'mental lemah', 'mental kuat vs mental lemah']",6728186,0.03528380457971881,35.28380457971881,0,0
eqS4ZaLlqDk,3 Tanda Cewek NGGAK TERTARIK Sama Lo dari Caranya Chatting,[],1402609,0.022816765042859413,22.816765042859412,1,0
D48uER1BeY0,Takut Memulai Bisnis Harus Gimana? #raymondchin #bisnis #entrepreneur #umkm,[],1266326,0.06255814063677126,62.558140636771256,0,1
X9v6jYtEliU,Cara Mengatasi Overthinking dengan Efektif!,"['Tips Belajar', 'Learning Tips', 'Cara Berpikir', 'Ways of Thinking', 'Inspirasi', 'Inspiration', 'Motivasi', 'Motivation', 'Ringkasan', 'Summary', 'Intisari', 'Essence', 'Pendidikan', 'Education']",9857,0.02607284163538602,26.07284163538602,1,0
